I,TA,VB,TB
1.6797,24.1,3.326409,24.2
1.6797,24.1,3.32623,24.2
1.6797,24.1,3.326147,24.2
1.68,24.1,3.326299,24.2
1.68,24.2,3.326143,24.2
1.6803,24.1,3.326167,24.2
1.6797,24.2,3.326224,24.2
1.6797,24.2,3.326019,24.2
1.68,24.2,3.326049,24.2
1.6797,24.2,3.325924,24.2
1.6797,24.1,3.325926,24.2
1.6797,24.1,3.325851,24.2
1.6797,24.2,3.326196,24.2
1.6797,24.1,3.326032,24.2
1.6803,24.1,3.326139,24.2
1.6797,24.1,3.326251,24.2
1.68,24.2,3.326173,24.2
1.68,24.1,3.326406,24.2
1.6797,24.1,3.326047,24.2
1.68,24.2,3.326136,24.2
1.68,24.1,3.326043,24.2
1.68,24.2,3.32615,24.2
1.6797,24.2,3.326101,24.2
1.6797,24.1,3.325991,24.2
1.68,24.2,3.325913,24.2
1.6797,24.2,3.326325,24.2
1.68,24.1,3.326414,24.2
1.6797,24.1,3.325881,24.2
1.6797,24.1,3.325983,24.2
1.68,24.2,3.326157,24.2
1.68,24.1,3.326174,24.2
1.6797,24.1,3.325952,24.2
1.68,24.2,3.325831,24.2
1.68,24.1,3.325746,24.2
1.68,24.2,3.326064,24.2
1.68,24.2,3.326032,24.2
1.6797,24.2,3.326017,24.2
1.68,24.2,3.326283,24.2
1.68,24.2,3.32613,24.2
1.6797,24.2,3.326152,24.2
1.6797,24.1,3.326154,24.2
1.6797,24.2,3.326037,24.2
1.6797,24.2,3.32579,24.2
1.6797,24.1,3.326112,24.2
1.68,24.2,3.326053,24.2
1.68,24.2,3.325858,24.2
1.68,24.2,3.325837,24.2
1.68,24.2,3.326179,24.2
1.6797,24.2,3.325994,24.2
1.68,24.2,3.326049,24.2
1.6797,24.2,3.325852,24.2
1.6797,24.2,3.325838,24.2
1.6797,24.2,3.326313,24.2
1.68,24.2,3.326106,24.2
1.68,24.2,3.32624,24.2
1.68,24.2,3.326201,24.2
1.6797,24.2,3.325958,24.2
1.68,24.2,3.326202,24.2
1.6797,24.2,3.326003,24.2
1.6797,24.2,3.326063,24.2
1.6797,24.2,3.326186,24.2
1.68,24.2,3.326193,24.2
1.68,24.2,3.326278,24.2
1.6797,24.2,3.326181,24.2
1.68,24.2,3.326392,24.2
1.6797,24.2,3.326038,24.2
1.68,24.2,3.326084,24.2
1.6797,24.2,3.326176,24.2
1.6794,24.2,3.326241,24.2
1.6797,24.2,3.326344,24.2
1.6803,24.2,3.32644,24.2
1.6797,24.2,3.326279,24.2
1.6797,24.2,3.326143,24.2
1.6803,24.2,3.325918,24.2
1.6797,24.2,3.326195,24.2
1.6803,24.2,3.326354,24.2
1.6797,24.2,3.326061,24.2
1.6803,24.2,3.32617,24.2
1.6797,24.2,3.326118,24.2
1.6803,24.2,3.326116,24.2
1.6803,24.2,3.325978,24.2
1.6797,24.2,3.326207,24.2
1.6797,24.2,3.325997,24.2
1.6797,24.2,3.325611,24.2
1.6797,24.2,3.326022,24.2
1.6797,24.2,3.326082,24.2
1.6797,24.2,3.326232,24.2
1.68,24.2,3.32618,24.2
1.68,24.2,3.325989,24.2
1.68,24.2,3.326006,24.2
1.6797,24.2,3.325961,24.2
1.68,24.2,3.325992,24.3
1.68,24.2,3.326019,24.2
1.6797,24.2,3.325985,24.2
1.6797,24.2,3.325945,24.2
1.6797,24.2,3.325944,24.2
1.6797,24.2,3.326143,24.2
1.6797,24.2,3.325997,24.2
1.6797,24.2,3.325765,24.2
1.6803,24.2,3.325938,24.2
1.6797,24.2,3.326019,24.2
1.6797,24.2,3.325953,24.2
1.6797,24.2,3.325949,24.3
1.6797,24.2,3.325857,24.2
1.6803,24.2,3.326038,24.2
1.6803,24.2,3.326319,24.2
1.68,24.2,3.326131,24.2
1.6797,24.2,3.325977,24.2
1.6797,24.2,3.325972,24.2
1.6797,24.2,3.32599,24.2
1.6797,24.2,3.32617,24.2
1.6803,24.2,3.32591,24.2
1.6803,24.2,3.325951,24.3
1.6797,24.2,3.32597,24.2
1.6797,24.2,3.326218,24.2
1.6797,24.2,3.325838,24.2
1.6797,24.2,3.325928,24.2
1.6797,24.2,3.325954,24.2
1.6803,24.2,3.325851,24.2
1.6803,24.2,3.32631,24.2
1.6797,24.2,3.325613,24.2
1.6803,24.2,3.326,24.2
1.6797,24.2,3.325701,24.2
1.6797,24.2,3.326256,24.2
1.6797,24.2,3.326109,24.2
1.6803,24.2,3.326325,24.2
1.6797,24.2,3.325897,24.2
1.6797,24.1,3.325873,24.2
1.6797,24.2,3.325861,24.2
1.6803,24.2,3.325881,24.2
1.6803,24.2,3.325838,24.2
1.6797,24.2,3.326038,24.2
1.6797,24.2,3.326085,24.2
1.68,24.2,3.326219,24.2
1.6797,24.2,3.326136,24.2
1.68,24.2,3.326191,24.2
1.68,24.2,3.326113,24.2
1.68,24.2,3.326061,24.2
1.6797,24.2,3.326009,24.2
1.6797,24.2,3.326132,24.2
1.68,24.2,3.325851,24.3
1.68,24.2,3.326093,24.2
1.6797,24.2,3.325938,24.2
1.68,24.2,3.325856,24.2
1.6797,24.2,3.326007,24.2
1.68,24.2,3.325836,24.2
1.68,24.2,3.326154,24.2
1.68,24.2,3.32611,24.2
1.6797,24.2,3.325977,24.2
1.6797,24.2,3.326041,24.2
1.6797,24.2,3.325856,24.2
1.6797,24.2,3.326089,24.2
1.6797,24.2,3.326131,24.2
1.68,24.2,3.326064,24.2
1.68,24.2,3.326262,24.2
1.68,24.2,3.326282,24.2
1.6797,24.2,3.326094,24.2
1.6797,24.2,3.326331,24.2
1.6797,24.2,3.326228,24.2
1.6797,24.2,3.326265,24.2
1.6797,24.2,3.326316,24.2
1.6797,24.2,3.326208,24.2
1.6797,24.2,3.326022,24.2
1.68,24.2,3.325984,24.2
1.6797,24.2,3.326157,24.2
1.6803,24.2,3.326145,24.2
1.6803,24.2,3.326152,24.2
1.6797,24.1,3.325837,24.2
1.6797,24.2,3.326057,24.2
1.6797,24.1,3.326151,24.2
1.6803,24.2,3.326121,24.2
1.6797,24.2,3.326081,24.2
1.6797,24.2,3.326075,24.2
1.6797,24.1,3.326129,24.2
1.6797,24.1,3.32605,24.2
1.6797,24.2,3.326277,24.2
1.6803,24.2,3.325973,24.2
1.6797,24.2,3.326175,24.2
1.6803,24.1,3.325882,24.2
1.6803,24.1,3.325698,24.2
1.6797,24.2,3.326018,24.2
1.6797,24.2,3.326007,24.2
1.6803,24.2,3.325883,24.2
1.6797,24.1,3.325758,24.3
1.6803,24.2,3.325852,24.2
1.6797,24.2,3.325911,24.2
1.6794,24.1,3.326064,24.2
1.6797,24.1,3.326035,24.2
1.6797,24.2,3.326075,24.2
1.6797,24.1,3.325987,24.2
1.6797,24.2,3.325555,24.2
1.68,24.2,3.32597,24.2
1.6797,24.1,3.325871,24.2
1.68,24.1,3.325976,24.2
1.6797,24.1,3.326148,24.2
1.6797,24.1,3.3259,24.2
1.6797,24.1,3.326009,24.2
1.6797,24.2,3.326176,24.2
1.6797,24.2,3.325848,24.2
1.6803,24.1,3.326048,24.2
1.6803,24.2,3.325916,24.2
1.6806,24.1,3.326249,24.2
1.68,24.1,3.32611,24.2
1.6797,24.1,3.326108,24.2
1.68,24.2,3.326118,24.2
1.6797,24.1,3.326158,24.2
1.68,24.1,3.326296,24.2
1.6797,24.1,3.326293,24.2
1.68,24.1,3.326256,24.2
1.68,24.1,3.326209,24.2
1.6803,24.2,3.326086,24.2
1.6803,24.1,3.325989,24.2
1.6797,24.1,3.326173,24.2
1.6803,24.1,3.326341,24.2
1.68,24.1,3.326202,24.2
1.6797,24.1,3.325942,24.2
1.6797,24.1,3.326115,24.2
1.68,24.1,3.326057,24.2
1.6797,24.1,3.325809,24.2
1.68,24.1,3.32591,24.2
1.68,24.1,3.326186,24.2
1.6797,24.1,3.325988,24.2
1.6797,24.1,3.325954,24.2
1.68,24.1,3.326034,24.2
1.68,24.1,3.32588,24.2
1.68,24.1,3.325974,24.2
1.6791,24.1,3.325969,24.2
1.68,24.1,3.325803,24.2
1.6797,24.1,3.325913,24.2
1.6797,24.1,3.32602,24.2
1.68,24.1,3.325918,24.2
1.6797,24.1,3.325843,24.2
1.6797,24.1,3.326091,24.2
1.6803,24.1,3.325949,24.2
1.6803,24.1,3.32587,24.2
1.6797,24.1,3.325959,24.2
1.6797,24.2,3.325829,24.2
1.6803,24.1,3.326156,24.2
1.6797,24.1,3.326044,24.2
1.6797,24.2,3.32589,24.2
1.6797,24.1,3.326167,24.2
1.6803,24.1,3.326149,24.2
1.6797,24.1,3.325867,24.2
1.6797,24.1,3.32598,24.2
1.6797,24.2,3.326066,24.2
1.6803,24.1,3.326242,24.2
1.6797,24.1,3.326121,24.2
1.6797,24.1,3.326114,24.2
1.6797,24.1,3.326022,24.2
1.6797,24.1,3.326107,24.2
1.6797,24.1,3.326057,24.2
1.6803,24.2,3.325985,24.2
1.6797,24.1,3.326215,24.2
1.6803,24.1,3.325903,24.2
1.6797,24.2,3.326328,24.2
1.6797,24.1,3.325949,24.2
1.6803,24.1,3.326243,24.2
1.6797,24.1,3.325823,24.2
1.6797,24.1,3.32608,24.3
1.68,24.1,3.32614,24.2
1.6797,24.2,3.32595,24.2
1.68,24.1,3.326286,24.2
1.68,24.2,3.325955,24.2
1.6797,24.1,3.326084,24.2
1.6797,24.1,3.32632,24.2
1.6797,24.1,3.325875,24.2
1.6797,24.1,3.326036,24.3
1.68,24.1,3.326117,24.2
1.6797,24.1,3.326213,24.2
1.6797,24.2,3.325878,24.2
1.6797,24.1,3.325833,24.2
1.6797,24.1,3.32612,24.2
1.6797,24.2,3.326301,24.2
1.68,24.2,3.326446,24.2
1.6797,24.1,3.32617,24.2
1.6797,24.1,3.32601,24.2
1.6797,24.1,3.326192,24.2
1.6803,24.1,3.326139,24.2
1.68,24.1,3.326123,24.2
1.6797,24.1,3.325912,24.2
1.6797,24.2,3.326177,24.2
1.6803,24.2,3.326316,24.2
1.6797,24.1,3.326266,24.2
1.6803,24.1,3.326292,24.2
1.6797,24.1,3.326006,24.2
1.6797,24.2,3.326182,24.2
1.6797,24.1,3.326075,24.2
1.6797,24.2,3.326125,24.2
1.6797,24.2,3.326118,24.2
1.6797,24.2,3.326178,24.2
1.6797,24.2,3.326144,24.2
1.6797,24.2,3.326334,24.3
1.6797,24.2,3.32615,24.2
1.6797,24.2,3.326246,24.2
1.6797,24.2,3.326346,24.2
1.6803,24.2,3.326335,24.2
1.6803,24.1,3.326122,24.2
1.6797,24.1,3.325984,24.2
1.6797,24.2,3.326265,24.2
1.6803,24.2,3.326097,24.2
1.6797,24.2,3.326363,24.2
1.6803,24.2,3.326077,24.2
1.6797,24.1,3.326393,24.2
1.6803,24.1,3.326331,24.2
1.6797,24.2,3.326332,24.2
1.6797,24.2,3.326362,24.2
1.6797,24.2,3.326153,24.2
1.6797,24.2,3.326104,24.2
1.6797,24.2,3.326212,24.2
1.6803,24.2,3.326549,24.2
1.6797,24.2,3.326472,24.2
1.6797,24.2,3.326327,24.2
1.6797,24.2,3.326322,24.2
1.68,24.2,3.326213,24.2
1.6797,24.2,3.326253,24.2
1.68,24.2,3.326364,24.2
1.6797,24.2,3.326087,24.2
1.6797,24.2,3.326267,24.2
1.6791,24.2,3.326535,24.2
1.6797,24.2,3.32638,24.2
1.68,24.2,3.326359,24.2
1.6797,24.2,3.326292,24.2
1.6797,24.2,3.326251,24.2
1.6797,24.2,3.326178,24.3
1.6797,24.2,3.326249,24.2
1.68,24.2,3.326271,24.2
1.6797,24.2,3.326137,24.2
1.68,24.2,3.326278,24.2
1.6797,24.2,3.326202,24.2
1.68,24.2,3.326295,24.2
1.68,24.2,3.326246,24.2
1.68,24.2,3.326106,24.2
1.68,24.2,3.326017,24.2
1.6797,24.2,3.326256,24.2
1.6797,24.2,3.326163,24.2
1.6797,24.2,3.326038,24.2
1.6797,24.2,3.32647,24.2
1.6797,24.2,3.326334,24.2
1.6797,24.2,3.32649,24.2
1.6797,24.1,3.326303,24.2
1.6797,24.2,3.326269,24.2
1.6797,24.2,3.326243,24.2
1.6803,24.2,3.326072,24.2
1.6797,24.2,3.326163,24.2
1.68,24.2,3.326395,24.2
1.68,24.2,3.326148,24.3
1.6797,24.2,3.326238,24.2
1.6797,24.2,3.325796,24.2
1.6797,24.2,3.325943,24.2
1.6797,24.2,3.326191,24.2
1.6797,24.2,3.326087,24.2
1.6797,24.2,3.326057,24.2
1.6797,24.2,3.326006,24.2
1.6797,24.2,3.326068,24.2
1.6797,24.2,3.325906,24.2
1.6797,24.2,3.325982,24.2
1.6797,24.2,3.325829,24.2
1.6797,24.2,3.325866,24.2
1.6803,24.2,3.325857,24.2
1.6797,24.2,3.326001,24.2
1.6797,24.2,3.326039,24.2
1.6797,24.2,3.326152,24.2
1.6803,24.2,3.325994,24.2
1.6797,24.2,3.326092,24.2
1.6797,24.2,3.325936,24.3
1.6797,24.2,3.325967,24.2
1.6797,24.2,3.325918,24.2
1.6797,24.2,3.325783,24.3
1.6797,24.2,3.325826,24.2
1.6803,24.2,3.325997,24.3
1.6797,24.2,3.326108,24.2
1.6797,24.2,3.325993,24.3
1.6797,24.2,3.325934,24.2
1.6797,24.2,3.325919,24.3
1.6797,24.2,3.326069,24.3
1.6797,24.2,3.32616,24.2
1.6797,24.2,3.326104,24.2
1.6797,24.2,3.326158,24.2
1.6803,24.2,3.326238,24.2
1.6797,24.2,3.326252,24.2
1.6797,24.2,3.32619,24.2
1.6797,24.2,3.326292,24.2
1.6797,24.2,3.326199,24.2
1.6797,24.2,3.326111,24.2
1.6803,24.2,3.326212,24.2
1.6797,24.2,3.326182,24.2
1.6797,24.2,3.326127,24.2
1.6797,24.2,3.325913,24.2
1.6803,24.2,3.326242,24.2
1.6797,24.2,3.326168,24.2
1.6797,24.2,3.32606,24.3
1.6797,24.2,3.326204,24.2
1.6803,24.2,3.326014,24.2
1.6797,24.2,3.326104,24.2
1.6797,24.2,3.326101,24.2
1.6797,24.2,3.326246,24.2
1.6797,24.2,3.325688,24.2
1.68,24.2,3.325887,24.2
1.6797,24.2,3.32594,24.2
1.6797,24.2,3.326064,24.2
1.6797,24.2,3.326063,24.2
1.6797,24.2,3.325999,24.2
1.6797,24.2,3.326027,24.3
1.6797,24.2,3.326226,24.2
1.68,24.2,3.325903,24.3
1.6797,24.2,3.326089,24.2
1.6797,24.2,3.326095,24.3
1.6797,24.2,3.32593,24.2
1.6797,24.2,3.325805,24.3
1.6797,24.2,3.326173,24.2
1.6797,24.2,3.32597,24.2
1.6797,24.2,3.326215,24.2
1.6797,24.2,3.32581,24.2
1.6797,24.2,3.326245,24.3
1.6797,24.2,3.326389,24.2
1.68,24.2,3.326266,24.2
1.6803,24.2,3.326169,24.2
1.6797,24.1,3.326336,24.2
1.6803,24.2,3.326223,24.2
1.6797,24.1,3.326247,24.2
1.6797,24.2,3.326284,24.3
1.6797,24.2,3.32636,24.2
1.6797,24.2,3.326322,24.2
1.6797,24.2,3.326307,24.2
1.6797,24.2,3.32595,24.2
1.6797,24.2,3.326027,24.2
1.6797,24.2,3.326154,24.3
1.6797,24.2,3.326335,24.2
1.6797,24.2,3.326137,24.2
1.6797,24.1,3.326085,24.2
1.6803,24.1,3.32624,24.2
1.6797,24.2,3.326279,24.2
1.6797,24.1,3.326296,24.2
1.6797,24.2,3.326194,24.2
1.6797,24.1,3.326199,24.2
1.6797,24.1,3.326006,24.2
1.6797,24.1,3.326297,24.2
1.6797,24.1,3.326267,24.2
1.6797,24.1,3.326418,24.2
1.68,24.1,3.325855,24.2
1.6797,24.1,3.326312,24.2
1.6797,24.1,3.326491,24.2
1.6797,24.1,3.326209,24.2
1.6797,24.2,3.32614,24.2
1.6797,24.1,3.326403,24.2
1.6797,24.1,3.326243,24.2
1.6797,24.2,3.326423,24.2
1.6797,24.2,3.326142,24.2
1.6797,24.1,3.326185,24.2
1.6797,24.1,3.326446,24.2
1.68,24.1,3.32609,24.2
1.68,24.1,3.326102,24.2
1.68,24.1,3.326255,24.2
1.6797,24.1,3.326288,24.2
1.6797,24.1,3.326435,24.3
1.6797,24.2,3.326282,24.3
1.6797,24.1,3.326115,24.2
1.68,24.1,3.326333,24.2
1.6797,24.1,3.326283,24.2
1.6803,24.1,3.326188,24.2
1.6803,24.1,3.32612,24.2
1.6794,24.1,3.326176,24.2
1.6803,24.1,3.326187,24.2
1.6797,24.1,3.325884,24.2
1.6803,24.1,3.32622,24.2
1.6797,24.1,3.326238,24.2
1.6803,24.1,3.326234,24.2
1.6797,24.1,3.326133,24.2
1.6797,24.1,3.326125,24.2
1.6803,24.1,3.326247,24.2
1.68,24.1,3.326226,24.2
1.6797,24.1,3.326227,24.2
1.6797,24.1,3.326354,24.2
1.6797,24.1,3.32615,24.2
1.6797,24.1,3.32606,24.2
1.6797,24.1,3.326454,24.2
1.6797,24.1,3.326234,24.2
1.6797,24.1,3.326244,24.3
1.6803,24.1,3.326107,24.2
1.6797,24.1,3.326512,24.2
1.6803,24.1,3.326132,24.2
1.6797,24.1,3.326183,24.2
1.6797,24.1,3.326077,24.2
1.6797,24.1,3.326228,24.2
1.6797,24.2,3.326353,24.2
1.6797,24.1,3.326476,24.2
1.6797,24.1,3.326521,24.2
1.6797,24.1,3.326607,24.2
1.6797,24.1,3.32648,24.2
1.6803,24.1,3.326556,24.2
1.6797,24.1,3.326549,24.2
1.6797,24.1,3.326349,24.2
1.6797,24.1,3.326287,24.2
1.6797,24.1,3.326367,24.2
1.68,24.1,3.326601,24.2
1.6797,24.1,3.326559,24.2
1.6797,24.1,3.326507,24.3
1.6797,24.1,3.326434,24.2
1.6797,24.1,3.326385,24.2
1.6797,24.1,3.326278,24.2
1.68,24.1,3.326293,24.2
1.68,24.1,3.326325,24.3
1.6797,24.1,3.326428,24.2
1.6797,24.1,3.326492,24.2
1.68,24.1,3.326411,24.2
1.68,24.1,3.326304,24.2
1.6797,24.1,3.326513,24.2
1.68,24.1,3.326103,24.2
1.6797,24.1,3.326095,24.2
1.68,24.1,3.326153,24.2
1.68,24.1,3.32614,24.2
1.68,24.2,3.326021,24.2
1.6797,24.1,3.326346,24.2
1.6797,24.1,3.32631,24.2
1.6797,24.1,3.325978,24.2
1.6797,24.1,3.326181,24.2
1.6797,24.1,3.326195,24.2
1.68,24.1,3.325722,24.2
1.68,24.2,3.32622,24.2
1.68,24.1,3.326391,24.2
1.68,24.1,3.326094,24.2
1.68,24.1,3.326036,24.2
1.6797,24.1,3.326046,24.2
1.68,24.1,3.326186,24.2
1.6797,24.1,3.326111,24.2
1.68,24.2,3.326181,24.2
1.68,24.1,3.326488,24.2
1.6797,24.1,3.326041,24.2
1.6797,24.2,3.326316,24.2
1.6797,24.1,3.326303,24.2
1.68,24.1,3.326136,24.2
1.6797,24.1,3.326027,24.2
1.6797,24.1,3.326252,24.2
1.68,24.2,3.326385,24.2
1.68,24.1,3.326465,24.2
1.6797,24.2,3.326206,24.2
1.68,24.1,3.326121,24.2
1.6797,24.1,3.326261,24.2
1.68,24.1,3.326097,24.2
1.6797,24.1,3.326137,24.2
1.6797,24.1,3.326083,24.2
1.6797,24.2,3.32641,24.3
1.6797,24.1,3.326318,24.3
1.6797,24.1,3.326357,24.2
1.6797,24.2,3.326268,24.2
1.6797,24.1,3.326389,24.3
1.6803,24.2,3.326207,24.2
1.6803,24.1,3.326068,24.2
1.6797,24.2,3.326116,24.3
1.6797,24.2,3.326487,24.3
1.6797,24.1,3.326357,24.3
1.6797,24.1,3.326172,24.2
1.6797,24.2,3.326368,24.3
1.6797,24.1,3.3262,24.2
1.68,24.2,3.326193,24.2
1.6797,24.2,3.326136,24.2
1.6803,24.1,3.326298,24.3
1.6797,24.2,3.326414,24.2
1.6797,24.2,3.32654,24.2
1.6797,24.2,3.326203,24.2
1.6803,24.2,3.326406,24.2
1.6797,24.2,3.326239,24.2
1.6797,24.2,3.326282,24.2
1.6797,24.2,3.326062,24.2
1.6797,24.2,3.326113,24.2
1.6803,24.1,3.326099,24.2
1.6803,24.2,3.326083,24.3
1.6791,24.2,3.326408,24.2
1.6797,24.2,3.326307,24.3
1.6797,24.2,3.32606,24.2
1.6797,24.2,3.326212,24.2
1.6797,24.2,3.326153,24.2
1.6797,24.2,3.326276,24.2
1.6797,24.2,3.326302,24.2
1.6797,24.2,3.32636,24.2
1.6797,24.2,3.326343,24.2
1.6803,24.2,3.326622,24.2
1.6797,24.2,3.326079,24.2
1.6797,24.2,3.326371,24.2
1.6803,24.2,3.326405,24.2
1.6797,24.1,3.326424,24.2
1.6803,24.2,3.326343,24.2
1.6797,24.2,3.326409,24.2
1.68,24.2,3.326382,24.2
1.68,24.2,3.326657,24.2
1.6797,24.2,3.326379,24.2
1.68,24.1,3.326207,24.2
1.68,24.2,3.326483,24.2
1.6791,24.2,3.326485,24.3
1.68,24.2,3.326317,24.3
1.68,24.2,3.326243,24.2
1.6797,24.2,3.326397,24.2
1.6797,24.2,3.326681,24.2
1.6803,24.2,3.326254,24.2
1.6797,24.2,3.326428,24.3
1.6797,24.2,3.326341,24.2
1.6803,24.2,3.326312,24.2
1.6797,24.2,3.32633,24.2
1.6797,24.2,3.326345,24.2
1.68,24.2,3.326184,24.2
1.6797,24.2,3.326536,24.2
1.6797,24.2,3.32638,24.2
1.6797,24.2,3.326389,24.3
1.68,24.2,3.326245,24.2
1.6797,24.2,3.326193,24.3
1.68,24.2,3.326216,24.3
1.68,24.2,3.326146,24.3
1.6797,24.2,3.32641,24.2
1.6797,24.2,3.326222,24.2
1.6797,24.2,3.326317,24.3
1.68,24.2,3.326247,24.2
1.6797,24.2,3.326361,24.2
1.6797,24.2,3.326202,24.3
1.68,24.2,3.326231,24.3
1.68,24.2,3.326186,24.2
1.6797,24.2,3.326122,24.2
1.68,24.2,3.326366,24.2
1.6797,24.2,3.326389,24.2
1.68,24.2,3.326419,24.2
1.6797,24.2,3.326724,24.2
1.68,24.2,3.326457,24.2
1.6797,24.2,3.326233,24.2
1.6797,24.2,3.326272,24.3
1.6797,24.2,3.326284,24.2
1.68,24.2,3.326314,24.3
1.68,24.2,3.326538,24.2
1.6797,24.2,3.326274,24.2
1.6797,24.2,3.326616,24.3
1.68,24.2,3.326427,24.3
1.6797,24.2,3.326295,24.2
1.68,24.2,3.326086,24.2
1.6797,24.2,3.326172,24.3
1.6797,24.2,3.326382,24.2
1.68,24.2,3.326008,24.2
1.6797,24.2,3.32632,24.2
1.68,24.2,3.326145,24.2
1.68,24.2,3.326201,24.2
1.6797,24.2,3.326322,24.2
1.68,24.2,3.325931,24.2
1.6797,24.2,3.326118,24.2
1.6797,24.2,3.326227,24.3
1.68,24.2,3.326177,24.3
1.6797,24.2,3.326317,24.2
1.6797,24.2,3.326307,24.2
1.6797,24.2,3.326321,24.3
1.6797,24.2,3.326337,24.3
1.6797,24.2,3.326119,24.3
1.68,24.2,3.326169,24.3
1.6797,24.2,3.326277,24.3
1.6797,24.2,3.326265,24.3
1.68,24.2,3.326094,24.3
1.68,24.2,3.326269,24.2
1.68,24.2,3.326351,24.3
1.6797,24.2,3.326241,24.2
1.6797,24.2,3.326156,24.2
1.68,24.2,3.326355,24.3
1.6797,24.2,3.326126,24.2
1.6797,24.2,3.326512,24.3
1.6797,24.2,3.326083,24.3
1.68,24.2,3.32614,24.2
1.68,24.2,3.326281,24.3
1.68,24.2,3.326223,24.2
1.68,24.2,3.326428,24.2
1.6797,24.2,3.326432,24.3
1.6797,24.2,3.326332,24.2
1.6797,24.2,3.326362,24.2
1.68,24.2,3.326339,24.2
1.6803,24.2,3.326641,24.3
1.6797,24.2,3.326314,24.3
1.6797,24.2,3.326658,24.2
1.6797,24.2,3.326549,24.3
1.6797,24.2,3.326216,24.2
1.6797,24.2,3.326705,24.2
1.6797,24.2,3.326458,24.2
1.6797,24.2,3.326506,24.2
1.6803,24.2,3.326361,24.2
1.6797,24.2,3.326557,24.3
1.6797,24.2,3.326624,24.2
1.6797,24.2,3.326698,24.2
1.6803,24.2,3.32647,24.2
1.6803,24.2,3.326915,24.2
1.6797,24.2,3.326421,24.2
1.6797,24.2,3.32662,24.2
1.6803,24.2,3.326684,24.2
1.6803,24.2,3.326345,24.3
1.6797,24.2,3.326533,24.3
1.6797,24.2,3.326211,24.2
1.6803,24.2,3.326642,24.3
1.6803,24.2,3.326467,24.2
1.6797,24.2,3.326411,24.3
1.6797,24.2,3.326714,24.2
1.6803,24.2,3.326295,24.3
1.6797,24.2,3.326396,24.3
1.6797,24.2,3.326452,24.2
1.6797,24.2,3.326337,24.2
1.6803,24.2,3.326575,24.3
1.6797,24.2,3.326399,24.2
1.6797,24.2,3.32627,24.2
1.6797,24.2,3.326514,24.3
1.68,24.2,3.326084,24.3
1.6797,24.2,3.326274,24.2
1.68,24.2,3.326463,24.2
1.6797,24.2,3.326252,24.3
1.68,24.2,3.326471,24.2
1.6797,24.2,3.326329,24.2
1.68,24.1,3.326253,24.2
1.6797,24.1,3.326139,24.3
1.6797,24.1,3.326168,24.3
1.68,24.1,3.326096,24.2
1.68,24.1,3.326341,24.2
1.68,24.1,3.326214,24.2
1.6797,24.2,3.325893,24.2
1.68,24.1,3.326319,24.2
1.6797,24.2,3.3265,24.3
1.6797,24.1,3.326366,24.2
1.68,24.2,3.326124,24.2
1.6791,24.2,3.326198,24.3
1.68,24.1,3.326574,24.2
1.68,24.2,3.326585,24.2
1.68,24.2,3.326259,24.2
1.6797,24.1,3.326292,24.2
1.6797,24.1,3.32599,24.2
1.68,24.1,3.326242,24.2
1.6797,24.2,3.32635,24.3
1.68,24.1,3.326088,24.2
1.6797,24.2,3.326323,24.2
1.6797,24.1,3.326402,24.2
1.6797,24.1,3.326242,24.2
1.6797,24.1,3.326207,24.2
1.6797,24.1,3.326374,24.3
1.6797,24.1,3.326335,24.2
1.6797,24.1,3.326166,24.3
1.6797,24.2,3.326348,24.2
1.6797,24.1,3.326205,24.2
1.6797,24.1,3.326311,24.3
1.6797,24.1,3.326155,24.2
1.6797,24.1,3.32648,24.3
1.6797,24.1,3.326031,24.2
1.6797,24.1,3.325963,24.2
1.6803,24.1,3.326465,24.2
1.6797,24.1,3.326151,24.2
1.6803,24.1,3.326365,24.2
1.6797,24.1,3.326579,24.2
1.6797,24.1,3.326437,24.2
1.6797,24.1,3.326407,24.2
1.6797,24.1,3.326274,24.2
1.6797,24.1,3.326491,24.2
1.6803,24.1,3.326221,24.2
1.6797,24.1,3.326465,24.2
1.6797,24.1,3.326196,24.2
1.6797,24.1,3.326297,24.2
1.68,24.1,3.326741,24.2
1.6797,24.1,3.32652,24.2
1.68,24.1,3.326728,24.2
1.6797,24.1,3.326183,24.2
1.68,24.2,3.32677,24.2
1.6797,24.2,3.326448,24.2
1.6803,24.1,3.326285,24.2
1.6797,24.1,3.326311,24.2
1.6797,24.1,3.326441,24.3
1.6797,24.1,3.326288,24.3
1.6797,24.1,3.326433,24.2
1.6797,24.2,3.326343,24.2
1.6797,24.1,3.326206,24.2
1.6797,24.1,3.326158,24.2
1.6797,24.1,3.326457,24.3
1.6797,24.1,3.326454,24.2
1.6797,24.1,3.326306,24.2
1.6797,24.1,3.325995,24.3
1.6797,24.1,3.326549,24.2
1.68,24.1,3.32649,24.2
1.68,24.1,3.326397,24.2
1.68,24.1,3.326206,24.2
1.6797,24.1,3.326514,24.2
1.68,24.1,3.32631,24.2
1.68,24.1,3.326258,24.2
1.68,24.1,3.32631,24.2
1.6797,24.1,3.32621,24.2
1.68,24.1,3.326354,24.3
1.68,24.1,3.326251,24.3
1.68,24.1,3.326304,24.2
1.6797,24.1,3.326101,24.2
1.6797,24.1,3.32622,24.2
1.68,24.1,3.326231,24.2
1.6797,24.1,3.326261,24.2
1.68,24.1,3.326472,24.2
1.68,24.1,3.326439,24.2
